mah_id,mahalle_adi,ilce_adi,toplam_nufus,toplam_bina,vs30_mean,rjb_distance_km,pga_scenario_mw72,pga_scenario_mw75,earthquake_min_distance_km,earthquake_count_10km,max_magnitude_nearby_20km,strong_earthquakes_20km,insan_etkisi,bina_etkisi,zemin_etkisi,altyapi_etkisi,barinma_etkisi,risk_score,risk_class_5,ml_predicted_class,ml_confidence,ml_risk_score,ml_proba_class_1,ml_proba_class_2,ml_proba_class_3,ml_proba_class_4,ml_proba_class_5,ml_ensemble_score
100276,Şahap Gürler Mahallesi,Mamak,27212,2422,504.0259989525497,35.16561302183309,0.0032009594775869,0.0031390183364374,6.691052199770423,26,3.9660090706317854,0,0.1316294706602592,0.1316294706602592,0.2558557592801355,0.1909854206721044,0.1316294706602592,0.1909854206721044,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100277,Yeşilbayır Mahallesi,Mamak,27063,2238,386.46739048005975,35.48219593222961,0.0030893473584052,0.0041146073921485,6.206189369897667,6,4.545556975003668,0,0.163238765548899,0.163238765548899,0.2803048423597274,0.2226697532733294,0.163238765548899,0.2226697532733294,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100278,Küçük Kayaş Mahallesi,Bilinmeyen İlçe,3593,362,483.1530601592637,48.3515713220534,0.002510838896204,0.004203390427894,5.722831047543959,21,3.733717321548572,1,0.1035928680860474,0.1035928680860474,0.255817970192263,0.2112377329893931,0.1035928680860474,0.2112377329893931,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100279,Mimar Sinan Mahallesi,Bilinmeyen İlçe,100,166,514.9328537870681,32.231776068435536,0.0024887073248639,0.0033485193115628,5.047790193972599,12,3.7817246501687647,0,0.1610738848837958,0.1610738848837958,0.2724807400225445,0.0720442624307098,0.1610738848837958,0.0720442624307098,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100280,Yunus Emre Mahallesi,Bilinmeyen İlçe,24708,2027,651.320751224575,61.60515292934009,0.0029092754653762,0.0034468314987343,6.99116302800406,32,3.3085912827691946,1,0.0606812267322656,0.0606812267322656,0.2897498872406078,0.264186287299031,0.0606812267322656,0.264186287299031,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100281,Merkez Mahallesi,Bilinmeyen İlçe,100,10,506.5239631279859,31.278976000660386,0.0019907560678056,0.0035725318729796,6.586351376437355,13,3.662645484145253,0,0.1420318883927046,0.1420318883927046,0.1372714457795218,0.1754818452477998,0.1420318883927046,0.1754818452477998,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100282,Fatih Mahallesi,Bilinmeyen İlçe,17689,1609,463.505576949841,36.49887601743799,0.0029400293631867,0.0038702035611886,5.06780156825092,4,3.429950724816529,1,0.0755181289281945,0.0755181289281945,0.2414809693455562,0.1727724508901549,0.0755181289281945,0.1727724508901549,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100283,Tevfik İleri Mahallesi,Bilinmeyen İlçe,3845,539,570.0514898240933,33.43348217109062,0.0035692077603278,0.0035140064576794,4.575142140179067,30,3.796950283777167,2,0.1648182219627317,0.1648182219627317,0.2680609218489403,0.2010567951160194,0.1648182219627317,0.2010567951160194,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100284,Ertuğrulgazi Mahallesi,Çankaya,100,269,494.7881339555876,33.94088672653225,0.0035009124268409,0.0032512145808073,3.4359930149779263,7,3.2686794340735723,0,0.1735771190209102,0.1735771190209102,0.3236009168004317,0.1819182127735888,0.1735771190209102,0.1819182127735888,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100285,Fakülteler Mahallesi,Çankaya,11183,1115,410.5858680920725,36.27071445525856,0.0024718360003471,0.002970748139502,3.158834211988242,10,3.68456133974808,1,0.1644316075449189,0.1644316075449189,0.2888001033218582,0.171930669030064,0.1644316075449189,0.171930669030064,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100286,Çamlıtepe Mahallesi,Bilinmeyen İlçe,810,84,442.11540011974125,41.418425726275366,0.0037849332181299,0.0035343185242138,3.721538877439736,6,3.5443395106035247,0,0.0768616846444439,0.0768616846444439,0.1526173846223616,0.2095677504082477,0.0768616846444439,0.2095677504082477,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100287,İleri Mahallesi,Bilinmeyen İlçe,100,111,456.54185705091294,20.2522095514558,0.0033274877921108,0.0039053993227958,3.0122746503302933,19,3.54305052877724,0,0.1548835188374167,0.1548835188374167,0.209719667049016,0.1943225724410426,0.1548835188374167,0.1943225724410426,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100288,Ön Cebeci Mahallesi,Bilinmeyen İlçe,9628,884,488.2680344943112,37.99044320656128,0.0032017344590539,0.0032253200725322,7.629559651193007,9,4.159155945386728,0,0.0761966454114139,0.0761966454114139,0.3445512874367969,0.2288544855649337,0.0761966454114139,0.2288544855649337,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100289,İncesu Mahallesi,Bilinmeyen İlçe,8729,621,517.3347022595078,25.527472345317893,0.0025149378698101,0.0033012211172541,7.475307515023996,18,3.509586272446926,0,0.1344846147307548,0.1344846147307548,0.1874962634541553,0.1385004611708742,0.1344846147307548,0.1385004611708742,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100290,Topraklık Mahallesi,Çankaya,26953,2580,394.6238080169519,52.87340408538351,0.0027563052918549,0.0037668239976844,7.820427609628815,13,3.701617423919792,1,0.1900540481894093,0.1900540481894093,0.1612037730371001,0.2688236826704258,0.1900540481894093,0.2688236826704258,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100291,Dilekler Mahallesi,Çankaya,13270,990,417.7557302565262,25.90955699044703,0.002731913916688,0.0033679811190027,2.8774129365770365,14,3.941875125357648,0,0.139326393200029,0.139326393200029,0.2755619736626364,0.2992170361095371,0.139326393200029,0.2992170361095371,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100292,50. Yıl Mahallesi,Çankaya,13232,1301,370.0348154178595,40.81317727734722,0.0024513158405144,0.002761537536234,3.5212571850819274,26,4.085004748600894,0,0.1621502361027199,0.1621502361027199,0.2307737410053588,0.0998079399995761,0.1621502361027199,0.0998079399995761,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100293,Fidanlık Mahallesi,Bilinmeyen İlçe,21174,1597,445.7459292022693,46.89820609670757,0.0031486974267655,0.0034491399872234,3.848236575083358,0,4.0094962447268605,0,0.1373524150387118,0.1373524150387118,0.3054286067389949,0.2349542791285283,0.1373524150387118,0.2349542791285283,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100294,Sağlık Mahallesi,Bilinmeyen İlçe,873,10,430.5723935829678,48.97339552069667,0.0036967272637622,0.0038552745511488,5.858681645603468,18,3.6331643759717656,0,0.143496985322319,0.143496985322319,0.2056529626149335,0.3163993034885801,0.143496985322319,0.3163993034885801,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100295,Arka Topraklık Mahallsi,Çankaya,1635,394,385.5008618048009,44.00566653146574,0.0031485417257454,0.0043106134398631,3.69119620966297,5,3.765046886495905,0,0.2332400914620226,0.2332400914620226,0.2430051736978255,0.2328991776532699,0.2332400914620226,0.2328991776532699,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100296,Zafertepe Mahallesi,Bilinmeyen İlçe,23879,1978,567.0809653622589,41.45597347825855,0.0028267867469965,0.0026942163204485,4.474680959367665,11,4.088091438884441,0,0.1731241812033427,0.1731241812033427,0.2879147279369081,0.1567624365445539,0.1731241812033427,0.1567624365445539,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100297,Göktürk Mahallesi,Bilinmeyen İlçe,31363,2745,341.4876554498289,47.644852891109714,0.0027143128737913,0.0035982817738212,7.016008008586519,9,3.306322215787456,0,0.2252772595952914,0.2252772595952914,0.2170223403980423,0.2548084239210444,0.2252772595952914,0.2548084239210444,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100298,Mimar Sinan Mahallesi,Bilinmeyen İlçe,18462,1624,437.4361693841977,26.919411222483745,0.0032576471608122,0.0030828590949826,9.368193466760912,20,3.6258055092338144,0,0.1194307376305685,0.1194307376305685,0.3004119021142289,0.0873968761590358,0.1194307376305685,0.0873968761590358,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100299,Metin Oktay Mahallesi,Bilinmeyen İlçe,16791,1575,490.17117731546256,38.4760500072507,0.0031666200182612,0.0035849223486245,1.6210853233696103,16,3.6898788782054974,0,0.1147588914501008,0.1147588914501008,0.4112220088368512,0.2774386676553528,0.1147588914501008,0.2774386676553528,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100300,Aşıkpaşa Mahallesi,Bilinmeyen İlçe,6169,293,475.5346746091902,40.12599161911883,0.0031778344742816,0.003595788698097,6.012481978611852,29,3.9704309615385935,1,0.0975172250545029,0.0975172250545029,0.5021645387609668,0.1325903580056241,0.0975172250545029,0.1325903580056241,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100301,Bayraktar Mahallesi,Bilinmeyen İlçe,14586,799,488.01577844462014,33.98653429367711,0.0039617228974124,0.0031126925149907,1.621633924065477,10,3.2073536686348585,2,0.1875549727253655,0.1875549727253655,0.3446581738970277,0.1484712363247586,0.1875549727253655,0.1484712363247586,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100302,Büyükesat Mahallesi,Bilinmeyen İlçe,11001,807,490.6695715360907,37.0412435823764,0.0030146257398509,0.0033648616194949,4.7877609688613365,32,4.517229849430317,0,0.1688546046871238,0.1688546046871238,0.0336486694717779,0.1622069268581714,0.1688546046871238,0.1622069268581714,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100303,Kazım Özalp Mahallesi,Bilinmeyen İlçe,4971,540,455.8083112403834,25.69584496872624,0.0025075034370914,0.0035993400047737,4.841865316270887,9,3.655749863146406,0,0.1848083998579644,0.1848083998579644,0.2451118468998907,0.1668765198933559,0.1848083998579644,0.1668765198933559,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100304,100. Yıl Mahallesi,Bilinmeyen İlçe,33544,3164,379.4412223277572,28.436415071987795,0.0028618401824367,0.0030919810523028,5.434833151373427,11,3.884159702166577,1,0.2008046760823483,0.2008046760823483,0.1917078068543858,0.3289089709489265,0.2008046760823483,0.3289089709489265,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100305,Umut Mahallesi,Bilinmeyen İlçe,32708,2703,395.9357971122704,28.12008318402301,0.0034368142510372,0.0034847986167347,6.853733771503917,37,3.568885118385163,1,0.0884930878120956,0.0884930878120956,0.1747631768171394,0.2020774843255547,0.0884930878120956,0.2020774843255547,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100306,Murat Mahallesi,Bilinmeyen İlçe,29408,2124,468.72042573750525,34.06483418135974,0.0030620782954856,0.0038548921452918,5.441617015776183,4,3.649626158529956,1,0.2213296490162233,0.2213296490162233,0.2700236248146433,0.2485469640945152,0.2213296490162233,0.2485469640945152,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100307,Küçükesat Mahallesi,Bilinmeyen İlçe,6183,361,500.7980628194806,50.18932120200523,0.0025428593446016,0.0032120275942881,4.673547143538187,31,3.9689406365504776,0,0.0837956585067056,0.0837956585067056,0.2209506671075546,0.0795525883552994,0.0837956585067056,0.0795525883552994,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100308,Doğuş Mahallesi,Bilinmeyen İlçe,6285,462,492.9036085963464,32.536041814521404,0.0038393373366862,0.0025441797246741,7.622334995605248,12,4.057875461703067,0,0.1539900742029366,0.1539900742029366,0.2356146694895967,0.2097069147560755,0.1539900742029366,0.2097069147560755,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100309,Esatoğlu Mahallesi,Bilinmeyen İlçe,13589,1215,488.3497871103965,37.60359106245475,0.0025443323484539,0.0028906423356625,7.035372825472718,22,3.994809405301258,0,0.1905601763931336,0.1905601763931336,0.1299822510842451,0.1532697774307739,0.1905601763931336,0.1532697774307739,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100310,Muhsin Ertuğrul Mahallesi,Bilinmeyen İlçe,29159,2607,450.6315914954051,41.638627154659744,0.0028528787471817,0.0041782916929139,4.599294844411673,17,4.143809043242619,0,0.1111314257577046,0.1111314257577046,0.163263193617615,0.327004809288779,0.1111314257577046,0.327004809288779,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100311,Kavaklıdere Mahallesi,Bilinmeyen İlçe,338,178,445.616280722774,36.18781775107173,0.0023642896114374,0.0034508035086243,2.6834280072679912,0,3.8358796034652345,1,0.1182288446582122,0.1182288446582122,0.3847478812899985,0.2600013029055693,0.1182288446582122,0.2600013029055693,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100312,Tınaztepe Mahallesi,Bilinmeyen İlçe,33713,2673,462.6992504023889,13.94576359811322,0.0028590988096566,0.0035492491740123,5.308096155403544,14,3.8199777715255,2,0.0143378682918293,0.0143378682918293,0.2805047689811827,0.2186991713602867,0.0143378682918293,0.2186991713602867,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100313,Seyranbağları Mahallesi,Bilinmeyen İlçe,100,10,478.0124765528725,38.37067635370423,0.0027426086625426,0.0036217651020931,4.879192541606184,26,3.825833260477693,0,0.1126538357464916,0.1126538357464916,0.2300152080252603,0.219127801469536,0.1126538357464916,0.219127801469536,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100314,Barbaros Mahallesi,Bilinmeyen İlçe,14326,1446,341.39646168367136,40.37377028116607,0.0035730891303524,0.0034510067766396,3.0974612137233963,8,3.68211739945808,1,0.1139474985238505,0.1139474985238505,0.2022108187570014,0.17073956154326,0.1139474985238505,0.17073956154326,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100315,Gaziosmanpaşa Mahallesi,Bilinmeyen İlçe,17438,1418,373.7403246466789,38.69593414251239,0.0029505542838015,0.003987839172719,3.055695203594677,24,3.7706507563700167,0,0.0946029164542502,0.0946029164542502,0.216669975550763,0.1962126192133251,0.0946029164542502,0.1962126192133251,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100316,Birlik Mahallesi,Bilinmeyen İlçe,16597,1435,532.3911368314186,15.82443852493506,0.0018065350649021,0.0032520609139949,7.1946003750874175,0,3.0,0,0.1785589703109604,0.1785589703109604,0.1182508913365723,0.2362755406821503,0.1785589703109604,0.2362755406821503,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100317,Kırkkonaklar Mahallesi,Bilinmeyen İlçe,2505,10,406.2440724546591,40.73189871110241,0.002897385808722,0.0029134217204836,1.590262796538768,15,3.625769567974861,0,0.1370959645067974,0.1370959645067974,0.3138275023916613,0.0884397937003965,0.1370959645067974,0.0884397937003965,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100318,Bağcılar Mahallesi,Bilinmeyen İlçe,11990,1110,567.1504243499196,34.628953576089174,0.0031622293021762,0.0025980686037188,0.2160875913739524,23,3.7983319119055774,0,0.2089256344899211,0.2089256344899211,0.2695368722037402,0.1087322028983252,0.2089256344899211,0.1087322028983252,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100319,Bademlidere Mahallesi,Bilinmeyen İlçe,13368,1500,532.5447326862325,33.38908050102911,0.0028018418167157,0.0029345498537528,3.2976737195005885,0,3.774554097602077,1,0.2255055339965205,0.2255055339965205,0.3358599520740798,0.1671915146256423,0.2255055339965205,0.1671915146256423,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100320,Boztepe Mahallesi,Bilinmeyen İlçe,1405,10,350.19254181931205,39.6002587573516,0.0015477678017114,0.0037957077546431,5.14376187143775,19,4.117104884884441,0,0.1599397294169426,0.1599397294169426,0.183115027831998,0.2854697492748168,0.1599397294169426,0.2854697492748168,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100321,Güvenevler Mahallesi,Bilinmeyen İlçe,10186,671,515.0000860288518,36.51432831886834,0.003379757443743,0.0033541206838707,4.880347712940193,19,3.8872691172770018,1,0.050223410977413,0.050223410977413,0.2394290728878762,0.1685761218337147,0.050223410977413,0.1685761218337147,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100322,Aziziye Mahallesi,Bilinmeyen İlçe,100,10,331.69214903444487,38.30824218452679,0.0027007812097094,0.0030167060545073,4.8637531496640936,18,4.427959379662983,1,0.0744058290218393,0.0744058290218393,0.3427504834640418,0.2583860936609043,0.0744058290218393,0.2583860936609043,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100323,Güzeltepe Mahallesi,Bilinmeyen İlçe,1147,136,426.6517482960775,41.08323245441749,0.0037545655067022,0.0038028031163156,6.017216746466884,10,3.3547830005226995,0,0.1395765894729796,0.1395765894729796,0.2046791203814822,0.1327889936787677,0.1395765894729796,0.1327889936787677,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100324,Yıldızevler Mahallesi,Bilinmeyen İlçe,22102,2278,431.2296047092784,32.70723671668999,0.0026273382581464,0.0031601333861998,8.299567372481604,7,3.624419959733138,0,0.0879822873924514,0.0879822873924514,0.1995980016372884,0.2439173301505907,0.0879822873924514,0.2439173301505907,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100325,Hilal Mahallesi,Bilinmeyen İlçe,8803,640,457.127402525124,22.40665220494996,0.0032473528268875,0.0036917175157018,4.181383051808558,25,3.461751170314088,0,0.2063954496626784,0.2063954496626784,0.112305933976822,0.1450315090051194,0.2063954496626784,0.1450315090051194,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100326,İlkbahar Mahallesi,Bilinmeyen İlçe,25156,2248,511.3232067625474,33.59112913153517,0.0027671523799405,0.0026059672524809,6.863869084632619,25,4.125176289960682,1,0.230204562673862,0.230204562673862,0.2837686874791925,0.2934129101928016,0.230204562673862,0.2934129101928016,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100327,Sancak Mahallesi,Bilinmeyen İlçe,8756,376,506.688514958744,21.844035810550583,0.0030851010247466,0.0039776619010621,5.648517592070394,37,3.2102213017559063,0,0.1458569663732042,0.1458569663732042,0.087102359771525,0.2028496080950985,0.1458569663732042,0.2028496080950985,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100328,Çankaya Mahallesi,Bilinmeyen İlçe,8117,341,478.97394015608535,46.2101080526637,0.0031135172394324,0.0033379659123955,6.18288430350371,21,3.892221070915906,1,0.1087693874782619,0.1087693874782619,0.2022696753110615,0.3258763603479458,0.1087693874782619,0.3258763603479458,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100329,Orta İmrahor Mahallesi,Bilinmeyen İlçe,4480,379,413.60818342603545,41.44665249153288,0.0021288891536823,0.0032269791005916,2.8157575993028656,16,4.098334212652672,0,0.1823003093557275,0.1823003093557275,0.2563022182293066,0.2632352546843872,0.1823003093557275,0.2632352546843872,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100330,Remzi Oğuz Arık Mahallesi,Bilinmeyen İlçe,100,10,508.3913199284335,42.78042365918535,0.0032127971267313,0.0040540214291916,4.187515102260944,8,3.972771331079701,1,0.1425284256994455,0.1425284256994455,0.200131945576779,0.2203030416086685,0.1425284256994455,0.2203030416086685,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100331,Ayrancı Mahallesi,Bilinmeyen İlçe,100,197,369.6140758695261,51.10498478120058,0.0031604382555922,0.0034177195151886,6.526668301867753,20,4.199114505697418,0,0.2160530869176733,0.2160530869176733,0.2399860457293468,0.2508129262330948,0.2160530869176733,0.2508129262330948,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100332,Kültür Mahallesi,Bilinmeyen İlçe,9877,746,487.2726562218091,47.76017286482367,0.0026658274025765,0.0034694621643238,2.8831187327166945,0,3.860137889424119,0,0.1804452678127316,0.1804452678127316,0.190236854344058,0.2026151359033745,0.1804452678127316,0.2026151359033745,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100333,Kocatepe Mahallesi,Bilinmeyen İlçe,10496,920,321.4155329290486,36.04721709864438,0.0035624185300578,0.0041327227599458,3.0174192367193577,24,3.5715710736723247,1,0.1312733870306358,0.1312733870306358,0.330109316503269,0.2158750721617466,0.1312733870306358,0.2158750721617466,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100334,Meşrutiyet Mahallesi,Bilinmeyen İlçe,9733,1004,405.70528432886096,38.540933816835896,0.0034978906141887,0.0037646531058952,4.067392045110175,0,3.8932574572384433,0,0.0710662399048505,0.0710662399048505,0.2941508777457723,0.2408138125050577,0.0710662399048505,0.2408138125050577,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100335,Cumhuriyet Mahallesi,Bilinmeyen İlçe,100,10,401.1155378621588,40.25353158381165,0.0032403722898839,0.0042483552037229,4.010069039263854,10,4.144901605663624,0,0.1648288469265152,0.1648288469265152,0.2576588667093251,0.1644005066222039,0.1648288469265152,0.1644005066222039,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100336,Kızılay Mahallesi,Bilinmeyen İlçe,4311,557,520.8913029897205,22.76495614250848,0.0033735364219232,0.004199295502313,8.114753634807153,20,3.482780642676831,0,0.1814990420173767,0.1814990420173767,0.3180063465934042,0.225060845134364,0.1814990420173767,0.225060845134364,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100337,Korkutreis Mahallesi,Bilinmeyen İlçe,12805,1144,474.05481341421824,51.702122000669206,0.0036474927924084,0.0037721101761701,6.691605745125856,20,3.6616490803896142,1,0.187828233745657,0.187828233745657,0.1544381648187172,0.217148197207684,0.187828233745657,0.217148197207684,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100338,Eti Mahallesi,Bilinmeyen İlçe,278,133,452.3748235847235,23.86635146473864,0.0032103498155092,0.0032110396115836,6.762293441626738,15,3.918626295616411,0,0.1021215522492394,0.1021215522492394,0.2877489870424806,0.1470220760931934,0.1021215522492394,0.1470220760931934,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
